,res,ind,com,rest
3510000,1482,1092,1960,72
3513600,1644,1092,1805,65
3517200,1986,1092,1478,50
3520800,2449,1092,1029,36
3524400,2875,1092,618,21
3528000,3187,1092,320,7
3531600,3514,1092,0,0
3535200,3514,1092,0,0
3538800,3514,1092,0,0
3542400,3513,1092,0,0
3546000,3513,1092,0,0
3549600,3513,1092,0,0
3553200,3513,1092,0,0
3556800,3513,1092,0,0
3560400,3187,1092,313,13
3564000,2901,1092,588,24
3567600,2418,1092,1058,37
3571200,1958,1092,1502,53
3574800,1567,1092,1880,66
3578400,1415,1092,2018,80
3582000,1365,1092,2066,82
3585600,1361,1092,2069,83
3589200,1349,1092,2080,84
3592800,1395,1092,2035,83
3596400,1481,1092,1950,82
3600000,1643,1092,1792,78
3603600,1985,1092,1464,64
3607200,2448,1092,1017,48
3610800,2874,1092,611,28
3614400,3186,1092,315,12
3618000,3513,1092,0,0
3621600,3513,1092,0,0
3625200,3513,1092,0,0
3628800,3513,1092,0,0
3632400,3513,1092,0,0
3636000,3513,1092,0,0
3639600,3513,1092,0,0
3643200,3513,1092,0,0
3646800,3187,1092,317,9
3650400,2901,1092,593,19
3654000,2418,1092,1060,35
3657600,1958,1092,1497,58
3661200,1567,1092,1870,76
3664800,1415,1092,2019,79
3668400,1365,1092,2069,79
3672000,1361,1092,2072,80
3675600,1349,1092,2084,80
3679200,1395,1092,2038,80
3682800,1481,1092,1956,76
3686400,1643,1092,1798,72
3690000,1985,1092,1468,60
3693600,2448,1092,1030,35
3697200,2874,1092,622,17
3700800,3186,1092,320,7
3704400,3513,1092,0,0
3708000,3513,1092,0,0
3711600,3513,1092,0,0
3715200,3513,1092,0,0
3718800,3513,1092,0,0
3722400,3513,1092,0,0
3726000,3513,1092,0,0
3729600,3513,1092,0,0
3733200,3187,1092,315,11
3736800,2901,1092,590,22
3740400,2418,1092,1054,41
3744000,1958,1092,1497,58
3747600,1567,1092,1873,73
3751200,1415,1092,2017,81
3754800,1365,1092,2064,84
3758400,1361,1092,2067,85
3762000,1349,1092,2079,85
3765600,1395,1092,2036,82
3769200,1481,1092,1951,81
3772800,1643,1092,1794,76
3776400,1985,1092,1467,61
3780000,2448,1092,1023,42
3783600,2874,1092,620,19
3787200,3186,1092,318,9
3790800,3513,1092,0,0
3794400,3513,1092,0,0
3798000,3513,1092,0,0
3801600,3513,1092,0,0
3805200,3513,1092,0,0
3808800,3513,1092,0,0
3812400,3513,1092,0,0
3816000,3513,1092,0,0
3819600,3187,1092,313,13
3823200,2901,1092,589,23
3826800,2418,1092,1053,42
3830400,1958,1092,1496,59
3834000,1567,1092,1869,77
3837600,1415,1092,2017,81
3841200,1365,1092,2066,82
3844800,1361,1092,2070,82
3848400,1349,1092,2081,83
3852000,1395,1092,2039,79
3855600,1481,1092,1957,75
3859200,1643,1092,1801,69
3862800,1985,1092,1471,57
3866400,2448,1092,1026,39
3870000,2874,1092,613,26
3873600,3186,1092,317,10
3877200,3513,1092,0,0
3880800,3513,1092,0,0
3884400,3513,1092,0,0
3888000,3512,1092,0,0
3891600,3512,1092,0,0
3895200,3512,1092,0,0
3898800,3512,1092,0,0
3902400,3512,1092,0,0
3906000,3186,1092,316,10
3909600,2900,1092,592,20
3913200,2417,1092,1057,38
3916800,1957,1092,1494,61
3920400,1566,1092,1874,72
3924000,1414,1092,2016,82
3927600,1364,1092,2065,83
3931200,1360,1092,2069,83
3934800,1348,1092,2080,84
3938400,1394,1092,2035,83
3942000,1480,1092,1951,81
3945600,1642,1092,1800,70
3949200,1984,1092,1472,56
3952800,2447,1092,1029,36
3956400,2873,1092,617,22
3960000,3185,1092,313,14
3963600,3512,1092,0,0
3967200,3512,1092,0,0
3970800,3512,1092,0,0
3974400,3512,1092,0,0
3978000,3512,1092,0,0
3981600,3512,1092,0,0
3985200,3512,1092,0,0
3988800,3512,1092,0,0
3992400,3186,1092,316,10
3996000,2900,1092,594,18
3999600,2417,1092,1057,38
4003200,1957,1092,1496,59
4006800,1566,1092,1878,68
4010400,1414,1092,2020,78
4014000,1364,1092,2070,78
4017600,1360,1092,2074,78
4021200,1348,1092,2086,78
4024800,1394,1092,2042,76
4028400,1480,1092,1960,72
4032000,1642,1092,1806,64
4035600,1984,1092,1476,52
4039200,2447,1092,1026,39
4042800,2873,1092,613,26
4046400,3185,1092,313,14
4050000,3512,1092,0,0
4053600,3512,1092,0,0
4057200,3512,1092,0,0
4060800,3512,1092,0,0
4064400,3512,1092,0,0
4068000,3512,1092,0,0
4071600,3512,1092,0,0
4075200,3512,1092,0,0
4078800,3186,1092,317,9
4082400,2900,1092,589,23
4086000,2417,1092,1056,39
4089600,1957,1092,1495,60
4093200,1566,1092,1870,76
4096800,1414,1092,2018,80
4100400,1364,1092,2066,82
4104000,1360,1092,2070,82
4107600,1348,1092,2082,82
4111200,1394,1092,2040,78
4114800,1480,1092,1956,76
4118400,1642,1092,1802,68
4122000,1984,1092,1472,56
4125600,2447,1092,1028,37
4129200,2873,1092,615,24
4132800,3185,1092,316,11
4136400,3512,1092,0,0
4140000,3512,1092,0,0
4143600,3512,1092,0,0
4147200,3512,1092,0,0
4150800,3512,1092,0,0
4154400,3512,1092,0,0
4158000,3512,1092,0,0
4161600,3512,1092,0,0
4165200,3186,1092,309,17
4168800,2900,1092,586,26
4172400,2417,1092,1053,42
4176000,1957,1092,1498,57
4179600,1566,1092,1872,74
4183200,1414,1092,2019,79
4186800,1364,1092,2065,83
4190400,1360,1092,2069,83
4194000,1348,1092,2081,83
4197600,1394,1092,2036,82
4201200,1480,1092,1953,79
4204800,1642,1092,1795,75
4208400,1984,1092,1469,59
4212000,2447,1092,1029,36
4215600,2873,1092,618,21
4219200,3185,1092,314,13
4222800,3512,1092,0,0
4226400,3512,1092,0,0
4230000,3512,1092,0,0
4233600,3512,1092,0,0
4237200,3512,1092,0,0
4240800,3512,1092,0,0
4244400,3512,1092,0,0
4248000,3512,1092,0,0
4251600,3186,1092,318,8
4255200,2900,1092,595,17
4258800,2417,1092,1052,43
4262400,1957,1092,1497,58
4266000,1566,1092,1876,70
4269600,1414,1092,2017,81
4273200,1364,1092,2065,83
4276800,1360,1092,2069,83
4280400,1348,1092,2081,83
4284000,1394,1092,2035,83
4287600,1480,1092,1955,77
4291200,1642,1092,1796,74
4294800,1984,1092,1466,62
4298400,2447,1092,1028,37
4302000,2873,1092,622,17
4305600,3185,1092,318,9
4309200,3512,1092,0,0
4312800,3512,1092,0,0
4316400,3512,1092,0,0
4320000,3511,1092,0,0
4323600,3511,1092,0,0
4327200,3511,1092,0,0
4330800,3511,1092,0,0
4334400,3511,1092,0,0
4338000,3185,1092,321,5
4341600,2899,1092,593,19
4345200,2416,1092,1058,37
4348800,1956,1092,1503,52
4352400,1565,1092,1869,77
4356000,1413,1092,2017,81
4359600,1363,1092,2067,81
4363200,1359,1092,2071,81
4366800,1347,1092,2082,82
4370400,1393,1092,2038,80
4374000,1479,1092,1952,80
4377600,1641,1092,1797,73
4381200,1983,1092,1462,66
4384800,2446,1092,1021,44
4388400,2872,1092,609,30
4392000,3184,1092,311,16
4395600,3511,1092,0,0
4399200,3511,1092,0,0
4402800,3511,1092,0,0
4406400,3511,1092,0,0
4410000,3511,1092,0,0
4413600,3511,1092,0,0
4417200,3511,1092,0,0
4420800,3511,1092,0,0
4424400,3185,1092,311,15
4428000,2899,1092,592,20
4431600,2416,1092,1054,41
4435200,1956,1092,1491,64
4438800,1565,1092,1871,75
4442400,1413,1092,2018,80
4446000,1363,1092,2063,85
4449600,1359,1092,2067,85
4453200,1347,1092,2079,85
4456800,1393,1092,2033,85
4460400,1479,1092,1950,82
4464000,1641,1092,1794,76
4467600,1983,1092,1471,57
4471200,2446,1092,1026,39
4474800,2872,1092,609,30
4478400,3184,1092,307,20
4482000,3511,1092,0,0
4485600,3511,1092,0,0
4489200,3511,1092,0,0
4492800,3509,1092,0,0
4496400,3509,1092,0,0
4500000,3509,1092,0,0
4503600,3509,1092,0,0
4507200,3509,1092,0,0
4510800,3183,1092,316,10
4514400,2897,1092,588,24
4518000,2414,1092,1055,40
4521600,1954,1092,1496,59
4525200,1563,1092,1869,77
4528800,1411,1092,2017,81
4532400,1361,1092,2066,82
4536000,1357,1092,2070,82
4539600,1345,1092,2082,82
4543200,1391,1092,2039,79
4546800,1477,1092,1959,73
4550400,1639,1092,1802,68
4554000,1981,1092,1480,48
4557600,2444,1092,1027,38
4561200,2870,1092,622,17
4564800,3182,1092,320,7
4568400,3509,1092,0,0
4572000,3509,1092,0,0
4575600,3509,1092,0,0
4579200,3509,1092,0,0
4582800,3509,1092,0,0
4586400,3509,1092,0,0
4590000,3509,1092,0,0
4593600,3509,1092,0,0
4597200,3183,1092,315,11
4600800,2897,1092,592,20
4604400,2414,1092,1059,36
4608000,1954,1092,1504,51
4611600,1563,1092,1876,70
4615200,1411,1092,2024,74
4618800,1361,1092,2070,78
4622400,1357,1092,2074,78
4626000,1345,1092,2082,82
4629600,1391,1092,2038,80
4633200,1477,1092,1955,77
4636800,1639,1092,1800,70
4640400,1981,1092,1473,55
4644000,2444,1092,1029,36
4647600,2870,1092,613,26
4651200,3182,1092,312,15
4654800,3509,1092,0,0
4658400,3509,1092,0,0
4662000,3509,1092,0,0
4665600,3509,1092,0,0
4669200,3509,1092,0,0
4672800,3509,1092,0,0
4676400,3509,1092,0,0
4680000,3509,1092,0,0
4683600,3183,1092,311,15
4687200,2897,1092,584,28
4690800,2414,1092,1052,43
4694400,1954,1092,1495,60
4698000,1563,1092,1870,76
4701600,1411,1092,2016,82
4705200,1361,1092,2065,83
4708800,1357,1092,2069,83
4712400,1345,1092,2081,83
4716000,1391,1092,2035,83
4719600,1477,1092,1954,78
4723200,1639,1092,1801,69
4726800,1981,1092,1467,61
4730400,2444,1092,1020,45
4734000,2870,1092,609,30
4737600,3182,1092,310,17
4741200,3509,1092,0,0
4744800,3509,1092,0,0
4748400,3509,1092,0,0
4752000,3509,1092,0,0
4755600,3509,1092,0,0
4759200,3509,1092,0,0
4762800,3509,1092,0,0
4766400,3509,1092,0,0
4770000,3183,1092,315,11
4773600,2897,1092,590,22
4777200,2414,1092,1060,35
4780800,1954,1092,1502,53
4784400,1563,1092,1864,82
4788000,1411,1092,2015,83
4791600,1361,1092,2064,84
4795200,1357,1092,2068,84
4798800,1345,1092,2080,84
4802400,1391,1092,2035,83
4806000,1477,1092,1955,77
4809600,1639,1092,1797,73
4813200,1981,1092,1469,59
4816800,2444,1092,1025,40
4820400,2870,1092,615,24
4824000,3182,1092,314,13
4827600,3509,1092,0,0
4831200,3509,1092,0,0
4834800,3509,1092,0,0
4838400,3508,1092,0,0
4842000,3508,1092,0,0
4845600,3508,1092,0,0
4849200,3508,1092,0,0
4852800,3508,1092,0,0
4856400,3182,1092,315,11
4860000,2896,1092,594,18
4863600,2413,1092,1060,35
4867200,1953,1092,1501,54
4870800,1562,1092,1874,72
4874400,1410,1092,2016,82
4878000,1360,1092,2065,83
4881600,1356,1092,2069,83
4885200,1344,1092,2081,83
4888800,1390,1092,2035,83
4892400,1476,1092,1953,79
4896000,1638,1092,1799,71
4899600,1980,1092,1467,61
4903200,2443,1092,1021,44
4906800,2869,1092,616,23
4910400,3181,1092,313,14
4914000,3508,1092,0,0
4917600,3508,1092,0,0
4921200,3508,1092,0,0
4924800,3506,1092,0,0
4928400,3506,1092,0,0
4932000,3506,1092,0,0
4935600,3506,1092,0,0
4939200,3506,1092,0,0
4942800,3180,1092,311,15
4946400,2894,1092,592,20
4950000,2411,1092,1054,41
4953600,1951,1092,1500,55
4957200,1560,1092,1869,77
4960800,1408,1092,2017,81
4964400,1358,1092,2065,83
4968000,1354,1092,2069,83
4971600,1342,1092,2081,83
4975200,1388,1092,2038,80
4978800,1474,1092,1958,74
4982400,1636,1092,1800,70
4986000,1978,1092,1473,55
4989600,2441,1092,1032,33
4993200,2867,1092,618,21
4996800,3179,1092,319,8
5000400,3506,1092,0,0
5004000,3506,1092,0,0
5007600,3506,1092,0,0
5011200,3506,1092,0,0
5014800,3506,1092,0,0
5018400,3506,1092,0,0
5022000,3506,1092,0,0
5025600,3506,1092,0,0
5029200,3180,1092,316,10
5032800,2894,1092,590,22
5036400,2411,1092,1054,41
5040000,1951,1092,1491,64
5043600,1560,1092,1866,80
5047200,1408,1092,2015,83
5050800,1358,1092,2064,84
5054400,1354,1092,2068,84
5058000,1342,1092,2079,85
5061600,1388,1092,2036,82
5065200,1474,1092,1953,79
5068800,1636,1092,1804,66
5072400,1978,1092,1468,60
5076000,2441,1092,1024,41
5079600,2867,1092,615,24
5083200,3179,1092,313,14
5086800,3506,1092,0,0
5090400,3506,1092,0,0
5094000,3506,1092,0,0
5097600,3505,1091,0,0
5101200,3505,1091,0,0
5104800,3505,1091,0,0
5108400,3505,1091,0,0
5112000,3505,1091,0,0
5115600,3179,1091,310,16
5119200,2892,1092,590,22
5122800,2409,1092,1053,42
5126400,1949,1092,1494,61
5130000,1558,1092,1873,73
5133600,1406,1092,2017,81
5137200,1356,1092,2064,84
5140800,1352,1092,2068,84
5144400,1340,1092,2080,84
5148000,1386,1092,2034,84
5151600,1472,1092,1952,80
5155200,1634,1092,1796,74
5158800,1976,1092,1464,64
5162400,2439,1092,1022,43
5166000,2865,1092,614,25
5169600,3177,1092,313,14
5173200,3504,1092,0,0
5176800,3504,1092,0,0
5180400,3504,1092,0,0
5184000,3504,1092,0,0
5187600,3504,1092,0,0
5191200,3504,1092,0,0
5194800,3504,1092,0,0
5198400,3504,1092,0,0
5202000,3178,1092,317,9
5205600,2892,1092,585,27
5209200,2409,1092,1046,49
5212800,1949,1092,1494,61
5216400,1558,1092,1871,75
5220000,1406,1092,2018,80
5223600,1356,1092,2066,82
5227200,1352,1092,2070,82
5230800,1340,1092,2082,82
5234400,1386,1092,2036,82
5238000,1472,1092,1952,80
5241600,1634,1092,1797,73
5245200,1976,1092,1467,61
5248800,2439,1092,1024,41
5252400,2865,1092,617,22
5256000,3177,1092,315,12
5259600,3504,1092,0,0
5263200,3504,1092,0,0
5266800,3504,1092,0,0
5270400,3502,1092,0,0
5274000,3502,1092,0,0
5277600,3502,1092,0,0
5281200,3502,1092,0,0
5284800,3502,1092,0,0
5288400,3176,1092,309,17
5292000,2890,1092,585,27
5295600,2407,1092,1052,43
5299200,1947,1092,1495,60
5302800,1556,1092,1869,77
5306400,1404,1092,2017,81
5310000,1354,1092,2065,83
5313600,1350,1092,2069,83
5317200,1338,1092,2081,83
5320800,1384,1092,2036,82
5324400,1470,1092,1953,79
5328000,1632,1092,1797,73
5331600,1974,1092,1467,61
5335200,2437,1092,1018,47
5338800,2863,1092,607,32
5342400,3175,1092,313,14
5346000,3502,1092,0,0
5349600,3502,1092,0,0
5353200,3502,1092,0,0
5356800,3501,1092,0,0
5360400,3501,1092,0,0
5364000,3501,1092,0,0
5367600,3501,1092,0,0
5371200,3501,1092,0,0
5374800,3175,1092,313,13
5378400,2889,1092,586,26
5382000,2406,1092,1049,46
5385600,1946,1092,1493,62
5389200,1555,1092,1869,77
5392800,1403,1092,2015,83
5396400,1353,1092,2063,85
5400000,1349,1092,2067,85
5403600,1337,1092,2079,85
5407200,1383,1092,2033,85
5410800,1469,1092,1952,80
5414400,1631,1092,1793,77
5418000,1973,1092,1473,55
5421600,2436,1092,1026,39
5425200,2862,1092,614,25
5428800,3174,1092,311,16
5432400,3501,1092,0,0
5436000,3501,1092,0,0
5439600,3501,1092,0,0
5443200,3501,1092,0,0
5446800,3501,1092,0,0
5450400,3501,1092,0,0
5454000,3501,1092,0,0
5457600,3501,1092,0,0
5461200,3175,1092,311,15
5464800,2889,1092,587,25
5468400,2406,1092,1050,45
5472000,1946,1092,1493,62
5475600,1555,1092,1870,76
5479200,1403,1092,2015,83
5482800,1353,1092,2063,85
5486400,1349,1092,2067,85
5490000,1337,1092,2079,85
5493600,1383,1092,2033,85
5497200,1469,1092,1951,81
5500800,1631,1092,1796,74
5504400,1973,1092,1473,55
5508000,2436,1092,1022,43
5511600,2862,1092,611,28
5515200,3174,1092,315,12
5518800,3501,1092,0,0
5522400,3501,1092,0,0
5526000,3501,1092,0,0
5529600,3501,1092,0,0
5533200,3501,1092,0,0
5536800,3501,1092,0,0
5540400,3501,1092,0,0
5544000,3501,1092,0,0
5547600,3175,1092,315,11
5551200,2889,1092,579,33
5554800,2406,1092,1051,44
5558400,1946,1092,1496,59
5562000,1555,1092,1872,74
5565600,1403,1092,2018,80
5569200,1353,1092,2068,80
5572800,1349,1092,2072,80
5576400,1337,1092,2083,81
5580000,1383,1092,2037,81
5583600,1469,1092,1955,77
5587200,1631,1092,1802,68
5590800,1973,1092,1475,53
5594400,2436,1092,1032,33
5598000,2862,1092,622,17
5601600,3174,1092,320,7
5605200,3501,1092,0,0
5608800,3501,1092,0,0
5612400,3501,1092,0,0
5616000,3501,1092,0,0
5619600,3501,1092,0,0
5623200,3501,1092,0,0
5626800,3501,1092,0,0
5630400,3501,1092,0,0
5634000,3175,1092,310,16
5637600,2889,1092,587,25
5641200,2406,1092,1051,44
5644800,1946,1092,1495,60
5648400,1555,1092,1869,77
5652000,1403,1092,2017,81
5655600,1353,1092,2067,81
5659200,1349,1092,2070,82
5662800,1337,1092,2082,82
5666400,1383,1092,2038,80
5670000,1469,1092,1955,77
5673600,1631,1092,1804,66
5677200,1973,1092,1472,56
5680800,2436,1092,1024,41
5684400,2862,1092,615,24
5688000,3174,1092,318,9
5691600,3501,1092,0,0
5695200,3501,1092,0,0
5698800,3501,1092,0,0
5702400,3501,1092,0,0
5706000,3501,1092,0,0
5709600,3501,1092,0,0
5713200,3501,1092,0,0
5716800,3501,1092,0,0
5720400,3175,1092,312,14
5724000,2889,1092,583,29
5727600,2406,1092,1047,48
5731200,1946,1092,1487,68
5734800,1555,1092,1870,76
5738400,1403,1092,2015,83
5742000,1353,1092,2064,84
5745600,1349,1092,2068,84
5749200,1337,1092,2080,84
5752800,1383,1092,2034,84
5756400,1469,1092,1952,80
5760000,1631,1092,1794,76
5763600,1973,1092,1463,65
5767200,2436,1092,1027,38
5770800,2862,1092,622,17
5774400,3174,1092,319,8
5778000,3501,1092,0,0
5781600,3501,1092,0,0
5785200,3501,1092,0,0
5788800,3501,1092,0,0
5792400,3501,1092,0,0
5796000,3501,1092,0,0
5799600,3501,1092,0,0
5803200,3501,1092,0,0
5806800,3175,1092,314,12
5810400,2889,1092,591,21
5814000,2406,1092,1054,41
5817600,1946,1092,1499,56
5821200,1555,1092,1870,76
5824800,1403,1092,2016,82
5828400,1353,1092,2065,83
5832000,1349,1092,2068,84
5835600,1337,1092,2080,84
5839200,1383,1092,2035,83
5842800,1469,1092,1951,81
5846400,1631,1092,1797,73
5850000,1973,1092,1468,60
5853600,2436,1092,1021,44
5857200,2862,1092,615,24
5860800,3174,1092,319,8
5864400,3501,1092,0,0
5868000,3501,1092,0,0
5871600,3501,1092,0,0
5875200,3501,1092,0,0
5878800,3501,1092,0,0
5882400,3501,1092,0,0
5886000,3501,1092,0,0
5889600,3501,1092,0,0
5893200,3175,1092,313,13
5896800,2889,1092,589,23
5900400,2406,1092,1053,42
5904000,1946,1092,1494,61
5907600,1555,1092,1869,77
5911200,1403,1092,2017,81
5914800,1353,1092,2066,82
5918400,1349,1092,2070,82
5922000,1337,1092,2081,83
5925600,1383,1092,2037,81
5929200,1469,1092,1953,79
5932800,1631,1092,1797,73
5936400,1973,1092,1469,59
5940000,2436,1092,1029,36
5943600,2862,1092,618,21
5947200,3174,1092,315,12
5950800,3501,1092,0,0
5954400,3501,1092,0,0
5958000,3501,1092,0,0
5961600,3501,1091,0,0
5965200,3501,1091,0,0
5968800,3501,1091,0,0
5972400,3501,1091,0,0
5976000,3501,1091,0,0
5979600,3175,1091,314,12
5983200,2888,1092,596,16
5986800,2405,1092,1055,40
5990400,1945,1092,1495,60
5994000,1554,1092,1870,76
5997600,1402,1092,2015,83
6001200,1352,1092,2064,84
6004800,1348,1092,2068,84
6008400,1336,1092,2079,85
6012000,1382,1092,2034,84
6015600,1468,1092,1953,79
6019200,1630,1092,1794,76
6022800,1972,1092,1467,61
6026400,2435,1092,1019,46
6030000,2861,1092,615,24
6033600,3173,1092,316,11
6037200,3500,1092,0,0
6040800,3500,1092,0,0
6044400,3500,1092,0,0
6048000,3500,1091,0,0
6051600,3500,1091,0,0
6055200,3500,1091,0,0
6058800,3500,1091,0,0
6062400,3500,1091,0,0
6066000,3174,1091,308,18
6069600,2887,1092,587,25
6073200,2404,1092,1050,45
6076800,1944,1092,1495,60
6080400,1553,1092,1872,74
6084000,1401,1092,2017,81
6087600,1351,1092,2066,82
6091200,1347,1092,2070,82
6094800,1335,1092,2082,82
6098400,1381,1092,2036,82
6102000,1467,1092,1954,78
6105600,1629,1092,1795,75
6109200,1971,1092,1465,63
6112800,2434,1092,1017,48
6116400,2860,1092,615,24
6120000,3172,1092,318,9
6123600,3499,1092,0,0
6127200,3499,1092,0,0
6130800,3499,1092,0,0
6134400,3499,1092,0,0
6138000,3499,1092,0,0
6141600,3499,1092,0,0
6145200,3499,1092,0,0
6148800,3499,1092,0,0
6152400,3173,1092,312,14
6156000,2887,1092,588,24
6159600,2404,1092,1054,41
6163200,1944,1092,1496,59
6166800,1553,1092,1872,74
6170400,1401,1092,2017,81
6174000,1351,1092,2066,82
6177600,1347,1092,2070,82
6181200,1335,1092,2081,83
6184800,1381,1092,2038,80
6188400,1467,1092,1955,77
6192000,1629,1092,1800,70
6195600,1971,1092,1473,55
6199200,2434,1092,1027,38
6202800,2860,1092,611,28
6206400,3172,1092,314,13
6210000,3499,1092,0,0
6213600,3499,1092,0,0
6217200,3499,1092,0,0
6220800,3499,1092,0,0
6224400,3499,1092,0,0
6228000,3499,1092,0,0
6231600,3499,1092,0,0
6235200,3499,1092,0,0
6238800,3173,1092,313,13
6242400,2887,1092,583,29
6246000,2404,1092,1048,47
6249600,1944,1092,1486,69
6253200,1553,1092,1868,78
6256800,1401,1092,2012,86
6260400,1351,1092,2062,86
6264000,1347,1092,2066,86
6267600,1335,1092,2078,86
6271200,1381,1092,2034,84
6274800,1467,1092,1950,82
6278400,1629,1092,1794,76
6282000,1971,1092,1462,66
6285600,2434,1092,1015,50
6289200,2860,1092,613,26
6292800,3172,1092,318,9
6296400,3499,1092,0,0
6300000,3499,1092,0,0
6303600,3499,1092,0,0
6307200,3499,1092,0,0
6310800,3499,1092,0,0
6314400,3499,1092,0,0
6318000,3499,1092,0,0
6321600,3499,1092,0,0
6325200,3173,1092,314,12
6328800,2887,1092,593,19
6332400,2404,1092,1063,32
6336000,1944,1092,1508,47
6339600,1553,1092,1876,70
6343200,1401,1092,2023,75
6346800,1351,1092,2072,76
6350400,1347,1092,2076,76
6354000,1335,1092,2086,78
6357600,1381,1092,2043,75
6361200,1467,1092,1960,72
6364800,1629,1092,1798,72
6368400,1971,1092,1472,56
6372000,2434,1092,1020,45
6375600,2860,1092,609,30
6379200,3172,1092,309,18
6382800,3499,1092,0,0
6386400,3499,1092,0,0
6390000,3499,1092,0,0
6393600,3499,1092,0,0
6397200,3499,1092,0,0
6400800,3499,1092,0,0
6404400,3499,1092,0,0
6408000,3499,1092,0,0
6411600,3173,1092,308,18
6415200,2887,1092,590,22
6418800,2404,1092,1065,30
6422400,1944,1092,1511,44
6426000,1553,1092,1877,69
6429600,1401,1092,2022,76
6433200,1351,1092,2068,80
6436800,1347,1092,2072,80
6440400,1335,1092,2083,81
6444000,1381,1092,2037,81
6447600,1467,1092,1957,75
6451200,1629,1092,1798,72
6454800,1971,1092,1472,56
6458400,2434,1092,1023,42
6462000,2860,1092,612,27
6465600,3172,1092,317,10
6469200,3499,1092,0,0
6472800,3499,1092,0,0
6476400,3499,1092,0,0
6480000,3499,1091,0,0
6483600,3499,1091,0,0
6487200,3499,1091,0,0
6490800,3499,1091,0,0
6494400,3499,1091,0,0
6498000,3173,1091,317,9
6501600,2886,1092,586,26
6505200,2403,1092,1057,38
6508800,1943,1092,1493,62
6512400,1552,1092,1870,76
6516000,1400,1092,2017,81
6519600,1350,1092,2065,83
6523200,1346,1092,2069,83
6526800,1334,1092,2081,83
6530400,1380,1092,2035,83
6534000,1466,1092,1950,82
6537600,1628,1092,1793,77
6541200,1970,1092,1463,65
6544800,2433,1092,1018,47
6548400,2859,1092,609,30
6552000,3171,1092,311,16
6555600,3498,1092,0,0
6559200,3498,1092,0,0
6562800,3498,1092,0,0
6566400,3498,1092,0,0
6570000,3498,1092,0,0
6573600,3498,1092,0,0
6577200,3498,1092,0,0
6580800,3498,1092,0,0
6584400,3172,1092,313,13
6588000,2886,1092,585,27
6591600,2403,1092,1049,46
6595200,1943,1092,1492,63
6598800,1552,1092,1866,80
6602400,1400,1092,2014,84
6606000,1350,1092,2063,85
6609600,1346,1092,2067,85
6613200,1334,1092,2079,85
6616800,1380,1092,2035,83
6620400,1466,1092,1951,81
6624000,1628,1092,1794,76
6627600,1970,1092,1465,63
6631200,2433,1092,1026,39
6634800,2859,1092,615,24
6638400,3171,1092,318,9
6642000,3498,1092,0,0
6645600,3498,1092,0,0
6649200,3498,1092,0,0
6652800,3498,1092,0,0
6656400,3498,1092,0,0
6660000,3498,1092,0,0
6663600,3498,1092,0,0
6667200,3498,1092,0,0
6670800,3172,1092,315,11
6674400,2886,1092,585,27
6678000,2403,1092,1049,46
6681600,1943,1092,1496,59
6685200,1552,1092,1871,75
6688800,1400,1092,2015,83
6692400,1350,1092,2065,83
6696000,1346,1092,2068,84
6699600,1334,1092,2080,84
6703200,1380,1092,2035,83
6706800,1466,1092,1952,80
6710400,1628,1092,1795,75
6714000,1970,1092,1471,57
6717600,2433,1092,1029,36
6721200,2859,1092,616,23
6724800,3171,1092,317,10
6728400,3498,1092,0,0
6732000,3498,1092,0,0
6735600,3498,1092,0,0
6739200,3498,1092,0,0
6742800,3498,1092,0,0
6746400,3498,1092,0,0
6750000,3498,1092,0,0
6753600,3498,1092,0,0
6757200,3172,1092,316,10
6760800,2886,1092,589,23
6764400,2403,1092,1051,44
6768000,1943,1092,1494,61
6771600,1552,1092,1870,76
6775200,1400,1092,2015,83
6778800,1350,1092,2062,86
6782400,1346,1092,2066,86
6786000,1334,1092,2078,86
6789600,1380,1092,2035,83
6793200,1466,1092,1951,81
6796800,1628,1092,1797,73
6800400,1970,1092,1461,67
6804000,2433,1092,1021,44
6807600,2859,1092,614,25
6811200,3171,1092,312,15
6814800,3498,1092,0,0
6818400,3498,1092,0,0
6822000,3498,1092,0,0
6825600,3498,1092,0,0
6829200,3498,1092,0,0
6832800,3498,1092,0,0
6836400,3498,1092,0,0
6840000,3498,1092,0,0
6843600,3172,1092,317,9
6847200,2886,1092,594,18
6850800,2403,1092,1057,38
6854400,1943,1092,1493,62
6858000,1552,1092,1874,72
6861600,1400,1092,2020,78
6865200,1350,1092,2065,83
6868800,1346,1092,2069,83
6872400,1334,1092,2081,83
6876000,1380,1092,2036,82
6879600,1466,1092,1951,81
6883200,1628,1092,1795,75
6886800,1970,1092,1468,60
6890400,2433,1092,1024,41
6894000,2859,1092,616,23
6897600,3171,1092,314,13
6901200,3498,1092,0,0
6904800,3498,1092,0,0
6908400,3498,1092,0,0
6912000,3498,1092,0,0
6915600,3498,1092,0,0
6919200,3498,1092,0,0
6922800,3498,1092,0,0
6926400,3498,1092,0,0
6930000,3172,1092,310,16
6933600,2886,1092,586,26
6937200,2403,1092,1053,42
6940800,1943,1092,1501,54
6944400,1552,1092,1873,73
6948000,1400,1092,2018,80
6951600,1350,1092,2064,84
6955200,1346,1092,2068,84
6958800,1334,1092,2080,84
6962400,1380,1092,2036,82
6966000,1466,1092,1953,79
6969600,1628,1092,1795,75
6973200,1970,1092,1471,57
6976800,2433,1092,1027,38
