,res,ind,com,rest
3452400,3504,1092,0,10
3456000,3514,1092,0,0
3459600,3514,1092,0,0
3463200,3514,1092,0,0
3466800,3485,1092,0,29
3470400,3475,1092,0,39
3474000,3163,1092,312,39
3477600,2875,1092,585,54
3481200,2409,1092,1046,59
3484800,1974,1092,1486,54
3488400,1605,1092,1860,49
3492000,1539,1092,1916,59
3495600,1353,1092,2053,108
3499200,1354,1092,2057,103
3502800,1358,1092,2068,88
3506400,1407,1092,2024,83
3510000,1493,1092,1942,79
3513600,1644,1092,1787,83
3517200,1966,1092,1460,88
3520800,2388,1092,1018,108
3524400,2795,1092,611,108
3528000,3114,1092,312,88
3531600,3455,1092,0,59
3535200,3485,1092,0,29
3538800,3504,1092,0,10
3542400,3514,1092,0,0
3546000,3514,1092,0,0
3549600,3514,1092,0,0
3553200,3485,1092,0,29
3556800,3475,1092,0,39
3560400,3163,1092,312,39
3564000,2875,1092,585,54
3567600,2409,1092,1046,59
3571200,1974,1092,1486,54
3574800,1605,1092,1860,49
3578400,1539,1092,1916,59
3582000,1353,1092,2053,108
3585600,1354,1092,2057,103
3589200,1358,1092,2068,88
3592800,1407,1092,2024,83
3596400,1493,1092,1942,79
3600000,1644,1092,1787,83
3603600,1966,1092,1460,88
3607200,2388,1092,1018,108
3610800,2795,1092,611,108
3614400,3114,1092,312,88
3618000,3455,1092,0,59
3621600,3485,1092,0,29
3625200,3504,1092,0,10
3628800,3514,1092,0,0
3632400,3514,1092,0,0
3636000,3514,1092,0,0
3639600,3485,1092,0,29
3643200,3475,1092,0,39
3646800,3163,1092,312,39
3650400,2875,1092,585,54
3654000,2409,1092,1046,59
3657600,1974,1092,1486,54
3661200,1605,1092,1860,49
3664800,1539,1092,1916,59
3668400,1353,1092,2053,108
3672000,1354,1092,2057,103
3675600,1358,1092,2068,88
3679200,1407,1092,2024,83
3682800,1493,1092,1942,79
3686400,1644,1092,1787,83
3690000,1966,1092,1460,88
3693600,2388,1092,1018,108
3697200,2795,1092,611,108
3700800,3114,1092,312,88
3704400,3455,1092,0,59
3708000,3485,1092,0,29
3711600,3504,1092,0,10
3715200,3514,1092,0,0
3718800,3514,1092,0,0
3722400,3514,1092,0,0
3726000,3485,1092,0,29
3729600,3475,1092,0,39
3733200,3163,1092,312,39
3736800,2875,1092,585,54
3740400,2409,1092,1046,59
3744000,1974,1092,1486,54
3747600,1605,1092,1860,49
3751200,1539,1092,1916,59
3754800,1353,1092,2053,108
3758400,1354,1092,2057,103
3762000,1358,1092,2068,88
3765600,1407,1092,2024,83
3769200,1493,1092,1942,79
3772800,1644,1092,1787,83
3776400,1966,1092,1460,88
3780000,2388,1092,1018,108
3783600,2795,1092,611,108
3787200,3114,1092,312,88
3790800,3455,1092,0,59
3794400,3485,1092,0,29
3798000,3504,1092,0,10
3801600,3514,1092,0,0
3805200,3514,1092,0,0
3808800,3514,1092,0,0
3812400,3485,1092,0,29
3816000,3475,1092,0,39
3819600,3163,1092,312,39
3823200,2875,1092,585,54
3826800,2409,1092,1046,59
3830400,1974,1092,1486,54
3834000,1605,1092,1860,49
3837600,1539,1092,1916,59
3841200,1353,1092,2053,108
3844800,1354,1092,2057,103
3848400,1358,1092,2068,88
3852000,1407,1092,2024,83
3855600,1493,1092,1942,79
3859200,1644,1092,1787,83
3862800,1966,1092,1460,88
3866400,2388,1092,1018,108
3870000,2795,1092,611,108
3873600,3114,1092,312,88
3877200,3455,1092,0,59
3880800,3485,1092,0,29
3884400,3504,1092,0,10
3888000,3514,1092,0,0
3891600,3514,1092,0,0
3895200,3514,1092,0,0
3898800,3485,1092,0,29
3902400,3475,1092,0,39
3906000,3163,1092,312,39
3909600,2875,1092,585,54
3913200,2409,1092,1046,59
3916800,1974,1092,1486,54
3920400,1605,1092,1860,49
3924000,1539,1092,1916,59
3927600,1353,1092,2053,108
3931200,1354,1092,2057,103
3934800,1358,1092,2068,88
3938400,1407,1092,2024,83
3942000,1493,1092,1942,79
3945600,1644,1092,1787,83
3949200,1966,1092,1460,88
3952800,2388,1092,1018,108
3956400,2795,1092,611,108
3960000,3114,1092,312,88
3963600,3455,1092,0,59
3967200,3485,1092,0,29
3970800,3504,1092,0,10
3974400,3514,1092,0,0
3978000,3514,1092,0,0
3981600,3514,1092,0,0
3985200,3485,1092,0,29
3988800,3475,1092,0,39
3992400,3163,1092,312,39
3996000,2875,1092,585,54
3999600,2409,1092,1046,59
4003200,1974,1092,1486,54
4006800,1605,1092,1860,49
4010400,1539,1092,1916,59
4014000,1353,1092,2053,108
4017600,1354,1092,2057,103
4021200,1358,1092,2068,88
4024800,1407,1092,2024,83
4028400,1493,1092,1942,79
4032000,1644,1092,1787,83
4035600,1966,1092,1460,88
4039200,2388,1092,1018,108
4042800,2795,1092,611,108
4046400,3114,1092,312,88
4050000,3455,1092,0,59
4053600,3485,1092,0,29
4057200,3504,1092,0,10
4060800,3514,1092,0,0
4064400,3514,1092,0,0
4068000,3514,1092,0,0
4071600,3485,1092,0,29
4075200,3475,1092,0,39
4078800,3163,1092,312,39
4082400,2875,1092,585,54
4086000,2409,1092,1046,59
4089600,1974,1092,1486,54
4093200,1605,1092,1860,49
4096800,1539,1092,1916,59
4100400,1353,1092,2053,108
4104000,1354,1092,2057,103
4107600,1358,1092,2068,88
4111200,1407,1092,2024,83
4114800,1493,1092,1942,79
4118400,1644,1092,1787,83
4122000,1966,1092,1460,88
4125600,2388,1092,1018,108
4129200,2795,1092,611,108
4132800,3114,1092,312,88
4136400,3455,1092,0,59
4140000,3485,1092,0,29
4143600,3504,1092,0,10
4147200,3514,1092,0,0
4150800,3514,1092,0,0
4154400,3514,1092,0,0
4158000,3485,1092,0,29
4161600,3475,1092,0,39
4165200,3163,1092,312,39
4168800,2875,1092,585,54
4172400,2409,1092,1046,59
4176000,1974,1092,1486,54
4179600,1605,1092,1860,49
4183200,1539,1092,1916,59
4186800,1353,1092,2053,108
4190400,1354,1092,2057,103
4194000,1358,1092,2068,88
4197600,1407,1092,2024,83
4201200,1493,1092,1942,79
4204800,1644,1092,1787,83
4208400,1966,1092,1460,88
4212000,2388,1092,1018,108
4215600,2795,1092,611,108
4219200,3114,1092,312,88
4222800,3455,1092,0,59
4226400,3485,1092,0,29
4230000,3504,1092,0,10
4233600,3514,1092,0,0
4237200,3514,1092,0,0
4240800,3514,1092,0,0
4244400,3485,1092,0,29
4248000,3475,1092,0,39
4251600,3163,1092,312,39
4255200,2875,1092,585,54
4258800,2409,1092,1046,59
4262400,1974,1092,1486,54
4266000,1605,1092,1860,49
4269600,1539,1092,1916,59
4273200,1353,1092,2053,108
4276800,1354,1092,2057,103
4280400,1358,1092,2068,88
4284000,1407,1092,2024,83
4287600,1493,1092,1942,79
4291200,1644,1092,1787,83
4294800,1966,1092,1460,88
4298400,2388,1092,1018,108
4302000,2795,1092,611,108
4305600,3114,1092,312,88
4309200,3455,1092,0,59
4312800,3485,1092,0,29
4316400,3504,1092,0,10
4320000,3514,1092,0,0
4323600,3514,1092,0,0
4327200,3514,1092,0,0
4330800,3485,1092,0,29
4334400,3475,1092,0,39
4338000,3163,1092,312,39
4341600,2875,1092,585,54
4345200,2409,1092,1046,59
4348800,1974,1092,1486,54
4352400,1605,1092,1860,49
4356000,1539,1092,1916,59
4359600,1353,1092,2053,108
4363200,1354,1092,2057,103
4366800,1358,1092,2068,88
4370400,1407,1092,2024,83
4374000,1493,1092,1942,79
4377600,1644,1092,1787,83
4381200,1966,1092,1460,88
4384800,2388,1092,1018,108
4388400,2795,1092,611,108
4392000,3114,1092,312,88
4395600,3455,1092,0,59
4399200,3485,1092,0,29
4402800,3504,1092,0,10
4406400,3513,1091,0,0
4410000,3513,1091,0,0
4413600,3513,1091,0,0
4417200,3484,1091,0,29
4420800,3474,1091,0,39
4424400,3162,1091,312,39
4428000,2873,1092,585,54
4431600,2407,1092,1046,59
4435200,1972,1092,1486,54
4438800,1603,1092,1860,49
4442400,1537,1092,1916,59
4446000,1351,1092,2053,108
4449600,1352,1092,2057,103
4453200,1356,1092,2068,88
4456800,1405,1092,2024,83
4460400,1491,1092,1942,79
4464000,1642,1092,1787,83
4467600,1964,1092,1460,88
4471200,2386,1092,1018,108
4474800,2793,1092,611,108
4478400,3112,1092,312,88
4482000,3453,1092,0,59
4485600,3483,1092,0,29
4489200,3502,1092,0,10
4492800,3512,1092,0,0
4496400,3512,1092,0,0
4500000,3512,1092,0,0
4503600,3483,1092,0,29
4507200,3473,1092,0,39
4510800,3161,1092,312,39
4514400,2873,1092,585,54
4518000,2407,1092,1046,59
4521600,1972,1092,1486,54
4525200,1603,1092,1860,49
4528800,1537,1092,1916,59
4532400,1351,1092,2053,108
4536000,1352,1092,2057,103
4539600,1356,1092,2068,88
4543200,1405,1092,2024,83
4546800,1491,1092,1942,79
4550400,1642,1092,1787,83
4554000,1964,1092,1460,88
4557600,2386,1092,1018,108
4561200,2793,1092,611,108
4564800,3112,1092,312,88
4568400,3453,1092,0,59
4572000,3483,1092,0,29
4575600,3502,1092,0,10
4579200,3510,1092,0,0
4582800,3510,1092,0,0
4586400,3510,1092,0,0
4590000,3481,1092,0,29
4593600,3471,1092,0,39
4597200,3159,1092,312,39
4600800,2871,1092,585,54
4604400,2405,1092,1046,59
4608000,1970,1092,1486,54
4611600,1601,1092,1860,49
4615200,1535,1092,1916,59
4618800,1349,1092,2053,108
4622400,1350,1092,2057,103
4626000,1354,1092,2068,88
4629600,1403,1092,2024,83
4633200,1489,1092,1942,79
4636800,1640,1092,1787,83
4640400,1962,1092,1460,88
4644000,2384,1092,1018,108
4647600,2791,1092,611,108
4651200,3110,1092,312,88
4654800,3451,1092,0,59
4658400,3481,1092,0,29
4662000,3500,1092,0,10
4665600,3509,1092,0,0
4669200,3509,1092,0,0
4672800,3509,1092,0,0
4676400,3480,1092,0,29
4680000,3470,1092,0,39
4683600,3158,1092,312,39
4687200,2870,1092,585,54
4690800,2404,1092,1046,59
4694400,1969,1092,1486,54
4698000,1600,1092,1860,49
4701600,1534,1092,1916,59
4705200,1348,1092,2053,108
4708800,1349,1092,2057,103
4712400,1353,1092,2068,88
4716000,1402,1092,2024,83
4719600,1488,1092,1942,79
4723200,1639,1092,1787,83
4726800,1961,1092,1460,88
4730400,2383,1092,1018,108
4734000,2790,1092,611,108
4737600,3109,1092,312,88
4741200,3450,1092,0,59
4744800,3480,1092,0,29
4748400,3499,1092,0,10
4752000,3509,1092,0,0
4755600,3509,1092,0,0
4759200,3509,1092,0,0
4762800,3480,1092,0,29
4766400,3470,1092,0,39
4770000,3158,1092,312,39
4773600,2870,1092,585,54
4777200,2404,1092,1046,59
4780800,1969,1092,1486,54
4784400,1600,1092,1860,49
4788000,1534,1092,1916,59
4791600,1348,1092,2053,108
4795200,1349,1092,2057,103
4798800,1353,1092,2068,88
4802400,1402,1092,2024,83
4806000,1488,1092,1942,79
4809600,1639,1092,1787,83
4813200,1961,1092,1460,88
4816800,2383,1092,1018,108
4820400,2790,1092,611,108
4824000,3109,1092,312,88
4827600,3450,1092,0,59
4831200,3480,1092,0,29
4834800,3499,1092,0,10
4838400,3508,1092,0,0
4842000,3508,1092,0,0
4845600,3508,1092,0,0
4849200,3479,1092,0,29
4852800,3469,1092,0,39
4856400,3157,1092,312,39
4860000,2869,1092,585,54
4863600,2403,1092,1046,59
4867200,1968,1092,1486,54
4870800,1599,1092,1860,49
4874400,1533,1092,1916,59
4878000,1347,1092,2053,108
4881600,1348,1092,2057,103
4885200,1352,1092,2068,88
4888800,1401,1092,2024,83
4892400,1487,1092,1942,79
4896000,1638,1092,1787,83
4899600,1960,1092,1460,88
4903200,2382,1092,1018,108
4906800,2789,1092,611,108
4910400,3108,1092,312,88
4914000,3449,1092,0,59
4917600,3479,1092,0,29
4921200,3498,1092,0,10
4924800,3507,1092,0,0
4928400,3507,1092,0,0
4932000,3507,1092,0,0
4935600,3478,1092,0,29
4939200,3468,1092,0,39
4942800,3156,1092,312,39
4946400,2868,1092,585,54
4950000,2402,1092,1046,59
4953600,1967,1092,1486,54
4957200,1598,1092,1860,49
4960800,1532,1092,1916,59
4964400,1346,1092,2053,108
4968000,1347,1092,2057,103
4971600,1351,1092,2068,88
4975200,1400,1092,2024,83
4978800,1486,1092,1942,79
4982400,1637,1092,1787,83
4986000,1959,1092,1460,88
4989600,2381,1092,1018,108
4993200,2788,1092,611,108
4996800,3107,1092,312,88
5000400,3448,1092,0,59
5004000,3478,1092,0,29
5007600,3497,1092,0,10
5011200,3507,1092,0,0
5014800,3507,1092,0,0
5018400,3507,1092,0,0
5022000,3478,1092,0,29
5025600,3468,1092,0,39
5029200,3156,1092,312,39
5032800,2868,1092,585,54
5036400,2402,1092,1046,59
5040000,1967,1092,1486,54
5043600,1598,1092,1860,49
5047200,1532,1092,1916,59
5050800,1346,1092,2053,108
5054400,1347,1092,2057,103
5058000,1351,1092,2068,88
5061600,1400,1092,2024,83
5065200,1486,1092,1942,79
5068800,1637,1092,1787,83
5072400,1959,1092,1460,88
5076000,2381,1092,1018,108
5079600,2788,1092,611,108
5083200,3107,1092,312,88
5086800,3448,1092,0,59
5090400,3478,1092,0,29
5094000,3497,1092,0,10
5097600,3507,1091,0,0
5101200,3507,1091,0,0
5104800,3507,1091,0,0
5108400,3478,1091,0,29
5112000,3468,1091,0,39
5115600,3156,1091,312,39
5119200,2867,1092,585,54
5122800,2401,1092,1046,59
5126400,1966,1092,1486,54
5130000,1597,1092,1860,49
5133600,1531,1092,1916,59
5137200,1345,1092,2053,108
5140800,1346,1092,2057,103
5144400,1350,1092,2068,88
5148000,1399,1092,2024,83
5151600,1485,1092,1942,79
5155200,1636,1092,1787,83
5158800,1958,1092,1460,88
5162400,2380,1092,1018,108
5166000,2787,1092,611,108
5169600,3106,1092,312,88
5173200,3447,1092,0,59
5176800,3477,1092,0,29
5180400,3496,1092,0,10
5184000,3506,1092,0,0
5187600,3506,1092,0,0
5191200,3506,1092,0,0
5194800,3477,1092,0,29
5198400,3467,1092,0,39
5202000,3155,1092,312,39
5205600,2867,1092,585,54
5209200,2401,1092,1046,59
5212800,1966,1092,1486,54
5216400,1597,1092,1860,49
5220000,1531,1092,1916,59
5223600,1345,1092,2053,108
5227200,1346,1092,2057,103
5230800,1350,1092,2068,88
5234400,1399,1092,2024,83
5238000,1485,1092,1942,79
5241600,1636,1092,1787,83
5245200,1958,1092,1460,88
5248800,2380,1092,1018,108
5252400,2787,1092,611,108
5256000,3106,1092,312,88
5259600,3447,1092,0,59
5263200,3477,1092,0,29
5266800,3496,1092,0,10
5270400,3506,1092,0,0
5274000,3506,1092,0,0
5277600,3506,1092,0,0
5281200,3477,1092,0,29
5284800,3467,1092,0,39
5288400,3155,1092,312,39
5292000,2867,1092,585,54
5295600,2401,1092,1046,59
5299200,1966,1092,1486,54
5302800,1597,1092,1860,49
5306400,1531,1092,1916,59
5310000,1345,1092,2053,108
5313600,1346,1092,2057,103
5317200,1350,1092,2068,88
5320800,1399,1092,2024,83
5324400,1485,1092,1942,79
5328000,1636,1092,1787,83
5331600,1958,1092,1460,88
5335200,2380,1092,1018,108
5338800,2787,1092,611,108
5342400,3106,1092,312,88
5346000,3447,1092,0,59
5349600,3477,1092,0,29
5353200,3496,1092,0,10
5356800,3506,1092,0,0
5360400,3506,1092,0,0
5364000,3506,1092,0,0
5367600,3477,1092,0,29
5371200,3467,1092,0,39
5374800,3155,1092,312,39
5378400,2867,1092,585,54
5382000,2401,1092,1046,59
5385600,1966,1092,1486,54
5389200,1597,1092,1860,49
5392800,1531,1092,1916,59
5396400,1345,1092,2053,108
5400000,1346,1092,2057,103
5403600,1350,1092,2068,88
5407200,1399,1092,2024,83
5410800,1485,1092,1942,79
5414400,1636,1092,1787,83
5418000,1958,1092,1460,88
5421600,2380,1092,1018,108
5425200,2787,1092,611,108
5428800,3106,1092,312,88
5432400,3447,1092,0,59
5436000,3477,1092,0,29
5439600,3496,1092,0,10
5443200,3506,1092,0,0
5446800,3506,1092,0,0
5450400,3506,1092,0,0
5454000,3477,1092,0,29
5457600,3467,1092,0,39
5461200,3155,1092,312,39
5464800,2867,1092,585,54
5468400,2401,1092,1046,59
5472000,1966,1092,1486,54
5475600,1597,1092,1860,49
5479200,1531,1092,1916,59
5482800,1345,1092,2053,108
5486400,1346,1092,2057,103
5490000,1350,1092,2068,88
5493600,1399,1092,2024,83
5497200,1485,1092,1942,79
5500800,1636,1092,1787,83
5504400,1958,1092,1460,88
5508000,2380,1092,1018,108
5511600,2787,1092,611,108
5515200,3106,1092,312,88
5518800,3447,1092,0,59
5522400,3477,1092,0,29
5526000,3496,1092,0,10
5529600,3506,1092,0,0
5533200,3506,1092,0,0
5536800,3506,1092,0,0
5540400,3477,1092,0,29
5544000,3467,1092,0,39
5547600,3155,1092,312,39
5551200,2867,1092,585,54
5554800,2401,1092,1046,59
5558400,1966,1092,1486,54
5562000,1597,1092,1860,49
5565600,1531,1092,1916,59
5569200,1345,1092,2053,108
5572800,1346,1092,2057,103
5576400,1350,1092,2068,88
5580000,1399,1092,2024,83
5583600,1485,1092,1942,79
5587200,1636,1092,1787,83
5590800,1958,1092,1460,88
5594400,2380,1092,1018,108
5598000,2787,1092,611,108
5601600,3106,1092,312,88
5605200,3447,1092,0,59
5608800,3477,1092,0,29
5612400,3496,1092,0,10
5616000,3506,1092,0,0
5619600,3506,1092,0,0
5623200,3506,1092,0,0
5626800,3477,1092,0,29
5630400,3467,1092,0,39
5634000,3155,1092,312,39
5637600,2867,1092,585,54
5641200,2401,1092,1046,59
5644800,1966,1092,1486,54
5648400,1597,1092,1860,49
5652000,1531,1092,1916,59
5655600,1345,1092,2053,108
5659200,1346,1092,2057,103
5662800,1350,1092,2068,88
5666400,1399,1092,2024,83
5670000,1485,1092,1942,79
5673600,1636,1092,1787,83
5677200,1958,1092,1460,88
5680800,2380,1092,1018,108
5684400,2787,1092,611,108
5688000,3106,1092,312,88
5691600,3447,1092,0,59
5695200,3477,1092,0,29
5698800,3496,1092,0,10
5702400,3506,1092,0,0
5706000,3506,1092,0,0
5709600,3506,1092,0,0
5713200,3477,1092,0,29
5716800,3467,1092,0,39
5720400,3155,1092,312,39
5724000,2867,1092,585,54
5727600,2401,1092,1046,59
5731200,1966,1092,1486,54
5734800,1597,1092,1860,49
5738400,1531,1092,1916,59
5742000,1345,1092,2053,108
5745600,1346,1092,2057,103
5749200,1350,1092,2068,88
5752800,1399,1092,2024,83
5756400,1485,1092,1942,79
5760000,1636,1092,1787,83
5763600,1958,1092,1460,88
5767200,2380,1092,1018,108
5770800,2787,1092,611,108
5774400,3106,1092,312,88
5778000,3447,1092,0,59
5781600,3477,1092,0,29
5785200,3496,1092,0,10
5788800,3506,1091,0,0
5792400,3506,1091,0,0
5796000,3506,1091,0,0
5799600,3477,1091,0,29
5803200,3467,1091,0,39
5806800,3155,1091,312,39
5810400,2866,1092,585,54
5814000,2400,1092,1046,59
5817600,1965,1092,1486,54
5821200,1596,1092,1860,49
5824800,1530,1092,1916,59
5828400,1344,1092,2053,108
5832000,1345,1092,2057,103
5835600,1349,1092,2068,88
5839200,1398,1092,2024,83
5842800,1484,1092,1942,79
5846400,1635,1092,1787,83
5850000,1957,1092,1460,88
5853600,2379,1092,1018,108
5857200,2786,1092,611,108
5860800,3105,1092,312,88
5864400,3446,1092,0,59
5868000,3476,1092,0,29
5871600,3495,1092,0,10
5875200,3505,1092,0,0
5878800,3505,1092,0,0
5882400,3505,1092,0,0
5886000,3476,1092,0,29
5889600,3466,1092,0,39
5893200,3154,1092,312,39
5896800,2866,1092,585,54
5900400,2400,1092,1046,59
5904000,1965,1092,1486,54
5907600,1596,1092,1860,49
5911200,1530,1092,1916,59
5914800,1344,1092,2053,108
5918400,1345,1092,2057,103
5922000,1349,1092,2068,88
5925600,1398,1092,2024,83
5929200,1484,1092,1942,79
5932800,1635,1092,1787,83
5936400,1957,1092,1460,88
5940000,2379,1092,1018,108
5943600,2786,1092,611,108
5947200,3105,1092,312,88
5950800,3446,1092,0,59
5954400,3476,1092,0,29
5958000,3495,1092,0,10
5961600,3504,1092,0,0
5965200,3504,1092,0,0
5968800,3504,1092,0,0
5972400,3475,1092,0,29
5976000,3465,1092,0,39
5979600,3153,1092,312,39
5983200,2865,1092,585,54
5986800,2399,1092,1046,59
5990400,1964,1092,1486,54
5994000,1595,1092,1860,49
5997600,1529,1092,1916,59
6001200,1343,1092,2053,108
6004800,1344,1092,2057,103
6008400,1348,1092,2068,88
6012000,1397,1092,2024,83
6015600,1483,1092,1942,79
6019200,1634,1092,1787,83
6022800,1956,1092,1460,88
6026400,2378,1092,1018,108
6030000,2785,1092,611,108
6033600,3104,1092,312,88
6037200,3445,1092,0,59
6040800,3475,1092,0,29
6044400,3494,1092,0,10
6048000,3504,1092,0,0
6051600,3504,1092,0,0
6055200,3504,1092,0,0
6058800,3475,1092,0,29
6062400,3465,1092,0,39
6066000,3153,1092,312,39
6069600,2865,1092,585,54
6073200,2399,1092,1046,59
6076800,1964,1092,1486,54
6080400,1595,1092,1860,49
6084000,1529,1092,1916,59
6087600,1343,1092,2053,108
6091200,1344,1092,2057,103
6094800,1348,1092,2068,88
6098400,1397,1092,2024,83
6102000,1483,1092,1942,79
6105600,1634,1092,1787,83
6109200,1956,1092,1460,88
6112800,2378,1092,1018,108
6116400,2785,1092,611,108
6120000,3104,1092,312,88
6123600,3445,1092,0,59
6127200,3475,1092,0,29
6130800,3494,1092,0,10
6134400,3504,1092,0,0
6138000,3504,1092,0,0
6141600,3504,1092,0,0
6145200,3475,1092,0,29
6148800,3465,1092,0,39
6152400,3153,1092,312,39
6156000,2865,1092,585,54
6159600,2399,1092,1046,59
6163200,1964,1092,1486,54
6166800,1595,1092,1860,49
6170400,1529,1092,1916,59
6174000,1343,1092,2053,108
6177600,1344,1092,2057,103
6181200,1348,1092,2068,88
6184800,1397,1092,2024,83
6188400,1483,1092,1942,79
6192000,1634,1092,1787,83
6195600,1956,1092,1460,88
6199200,2378,1092,1018,108
6202800,2785,1092,611,108
6206400,3104,1092,312,88
6210000,3445,1092,0,59
6213600,3475,1092,0,29
6217200,3494,1092,0,10
6220800,3504,1092,0,0
6224400,3504,1092,0,0
6228000,3504,1092,0,0
6231600,3475,1092,0,29
6235200,3465,1092,0,39
6238800,3153,1092,312,39
6242400,2865,1092,585,54
6246000,2399,1092,1046,59
6249600,1964,1092,1486,54
6253200,1595,1092,1860,49
6256800,1529,1092,1916,59
6260400,1343,1092,2053,108
6264000,1344,1092,2057,103
6267600,1348,1092,2068,88
6271200,1397,1092,2024,83
6274800,1483,1092,1942,79
6278400,1634,1092,1787,83
6282000,1956,1092,1460,88
6285600,2378,1092,1018,108
6289200,2785,1092,611,108
6292800,3104,1092,312,88
6296400,3445,1092,0,59
6300000,3475,1092,0,29
6303600,3494,1092,0,10
6307200,3504,1092,0,0
6310800,3504,1092,0,0
6314400,3504,1092,0,0
6318000,3475,1092,0,29
6321600,3465,1092,0,39
6325200,3153,1092,312,39
6328800,2865,1092,585,54
6332400,2399,1092,1046,59
6336000,1964,1092,1486,54
6339600,1595,1092,1860,49
6343200,1529,1092,1916,59
6346800,1343,1092,2053,108
6350400,1344,1092,2057,103
6354000,1348,1092,2068,88
6357600,1397,1092,2024,83
6361200,1483,1092,1942,79
6364800,1634,1092,1787,83
6368400,1956,1092,1460,88
6372000,2378,1092,1018,108
6375600,2785,1092,611,108
6379200,3104,1092,312,88
6382800,3445,1092,0,59
6386400,3475,1092,0,29
6390000,3494,1092,0,10
6393600,3504,1092,0,0
6397200,3504,1092,0,0
6400800,3504,1092,0,0
6404400,3475,1092,0,29
6408000,3465,1092,0,39
6411600,3153,1092,312,39
6415200,2865,1092,585,54
6418800,2399,1092,1046,59
6422400,1964,1092,1486,54
6426000,1595,1092,1860,49
6429600,1529,1092,1916,59
6433200,1343,1092,2053,108
6436800,1344,1092,2057,103
6440400,1348,1092,2068,88
6444000,1397,1092,2024,83
6447600,1483,1092,1942,79
6451200,1634,1092,1787,83
6454800,1956,1092,1460,88
6458400,2378,1092,1018,108
6462000,2785,1092,611,108
6465600,3104,1092,312,88
6469200,3445,1092,0,59
6472800,3475,1092,0,29
6476400,3494,1092,0,10
6480000,3504,1092,0,0
6483600,3504,1092,0,0
6487200,3504,1092,0,0
6490800,3475,1092,0,29
6494400,3465,1092,0,39
6498000,3153,1092,312,39
6501600,2865,1092,585,54
6505200,2399,1092,1046,59
6508800,1964,1092,1486,54
6512400,1595,1092,1860,49
6516000,1529,1092,1916,59
6519600,1343,1092,2053,108
6523200,1344,1092,2057,103
6526800,1348,1092,2068,88
6530400,1397,1092,2024,83
6534000,1483,1092,1942,79
6537600,1634,1092,1787,83
6541200,1956,1092,1460,88
6544800,2378,1092,1018,108
6548400,2785,1092,611,108
6552000,3104,1092,312,88
6555600,3445,1092,0,59
6559200,3475,1092,0,29
6562800,3494,1092,0,10
6566400,3504,1092,0,0
6570000,3504,1092,0,0
6573600,3504,1092,0,0
6577200,3475,1092,0,29
6580800,3465,1092,0,39
6584400,3153,1092,312,39
6588000,2865,1092,585,54
6591600,2399,1092,1046,59
6595200,1964,1092,1486,54
6598800,1595,1092,1860,49
6602400,1529,1092,1916,59
6606000,1343,1092,2053,108
6609600,1344,1092,2057,103
6613200,1348,1092,2068,88
6616800,1397,1092,2024,83
6620400,1483,1092,1942,79
6624000,1634,1092,1787,83
6627600,1956,1092,1460,88
6631200,2378,1092,1018,108
6634800,2785,1092,611,108
6638400,3104,1092,312,88
6642000,3445,1092,0,59
6645600,3475,1092,0,29
6649200,3494,1092,0,10
6652800,3504,1092,0,0
6656400,3504,1092,0,0
6660000,3504,1092,0,0
6663600,3475,1092,0,29
6667200,3465,1092,0,39
6670800,3153,1092,312,39
6674400,2865,1092,585,54
6678000,2399,1092,1046,59
6681600,1964,1092,1486,54
6685200,1595,1092,1860,49
6688800,1529,1092,1916,59
6692400,1343,1092,2053,108
6696000,1344,1092,2057,103
6699600,1348,1092,2068,88
6703200,1397,1092,2024,83
6706800,1483,1092,1942,79
6710400,1634,1092,1787,83
6714000,1956,1092,1460,88
6717600,2378,1092,1018,108
6721200,2785,1092,611,108
6724800,3104,1092,312,88
6728400,3445,1092,0,59
6732000,3475,1092,0,29
6735600,3494,1092,0,10
6739200,3504,1092,0,0
6742800,3504,1092,0,0
6746400,3504,1092,0,0
6750000,3475,1092,0,29
6753600,3465,1092,0,39
6757200,3153,1092,312,39
6760800,2865,1092,585,54
6764400,2399,1092,1046,59
6768000,1964,1092,1486,54
6771600,1595,1092,1860,49
6775200,1529,1092,1916,59
6778800,1343,1092,2053,108
6782400,1344,1092,2057,103
6786000,1348,1092,2068,88
6789600,1397,1092,2024,83
6793200,1483,1092,1942,79
6796800,1634,1092,1787,83
6800400,1956,1092,1460,88
6804000,2378,1092,1018,108
6807600,2785,1092,611,108
6811200,3104,1092,312,88
6814800,3445,1092,0,59
6818400,3475,1092,0,29
6822000,3494,1092,0,10
6825600,3503,1092,0,0
6829200,3503,1092,0,0
6832800,3503,1092,0,0
6836400,3474,1092,0,29
6840000,3464,1092,0,39
6843600,3152,1092,312,39
6847200,2864,1092,585,54
6850800,2398,1092,1046,59
6854400,1963,1092,1486,54
6858000,1594,1092,1860,49
6861600,1528,1092,1916,59
6865200,1342,1092,2053,108
6868800,1343,1092,2057,103
6872400,1347,1092,2068,88
6876000,1396,1092,2024,83
6879600,1482,1092,1942,79
6883200,1633,1092,1787,83
6886800,1955,1092,1460,88
6890400,2377,1092,1018,108
6894000,2784,1092,611,108
6897600,3103,1092,312,88
6901200,3444,1092,0,59
6904800,3474,1092,0,29
6908400,3493,1092,0,10
6912000,3503,1092,0,0
6915600,3503,1092,0,0
6919200,3503,1092,0,0
