0.511548591,0.508821429,0.564753164,0.525654403,0.487524081,0.511509507,0.515147813,0.505962841
0.413675843,0.418075206,0.447695577,0.415204562,0.392053467,0.414535958,0.408816175,0.408227034
0.403682124,0.418565256,0.440706559,0.411335428,0.387580127,0.409538527,0.405305131,0.40237286
0.472258159,0.510817458,0.507469029,0.489861199,0.484201243,0.514463429,0.518844402,0.535611303
0.674047122,0.758764444,0.687623183,0.694628176,0.728209122,0.793255262,0.796728008,0.817042573
0.991399578,1.1124216,0.948404797,1.009013168,1.092499139,1.19603038,1.230691132,1.278774088
1.066348053,1.194726141,1.052748834,1.101186549,1.201622958,1.282681759,1.317966318,1.349840117
1.052530927,1.128405594,1.019711261,1.069218834,1.16489872,1.19545364,1.239464067,1.226875492
1.135524632,1.173242565,1.107204739,1.13568631,1.217383616,1.217057146,1.239487336,1.209914436
1.206606539,1.199350736,1.196973064,1.20675572,1.213759415,1.206510784,1.213089934,1.206364018
1.26447685,1.2176661,1.258048761,1.251803317,1.216149621,1.185956024,1.188204893,1.189782557
1.312892877,1.236297637,1.284506732,1.266560751,1.215097322,1.179398579,1.146060584,1.14681811
1.277541801,1.202592088,1.252274012,1.240690585,1.183799202,1.150418033,1.098328407,1.101973846
1.219779177,1.14552073,1.200633421,1.180527013,1.134324638,1.074079278,1.018793968,1.023270846
1.141725142,1.083615197,1.135619839,1.122661676,1.077912258,1.009857903,0.973423234,0.981373217
1.106081272,1.078867222,1.112336685,1.1115594,1.074412775,1.019438302,0.981232722,0.976362033
1.145097927,1.120481302,1.145641302,1.136004038,1.12406629,1.080229759,1.036805074,1.037220295
1.207040494,1.19224939,1.197352471,1.20837863,1.202932101,1.166061706,1.142370345,1.156771133
1.249623944,1.247201724,1.233012236,1.257156196,1.277881352,1.253797481,1.276895197,1.264500551
1.320124324,1.305448352,1.273541007,1.318680872,1.381136726,1.356959046,1.395366269,1.356423646
1.213948096,1.191637696,1.216457059,1.210162361,1.234694726,1.242826518,1.276897534,1.259275829
1.062602563,1.028892964,1.074407923,1.059834988,1.030736613,1.047805812,1.071591262,1.067757995
0.877462865,0.869568995,0.919065415,0.893916264,0.841498935,0.854011933,0.866579414,0.855600801
0.6739811,0.656770173,0.723812933,0.683519559,0.635625551,0.638123234,0.641910782,0.64188438
