-78.27766618,35.0575037,82963,1,1,970702,1,0
-78.32714913,35.05125024,20017,0,1,970702,2,0
-78.27698394,35.05788763,75750,1,1,970702,1,0
-78.28763972,35.04949384,53337,0,3,970702,1,0
-78.27503003,35.05828181,77179,1,1,970702,1,0
-78.35525093,35.05121149,146796,1,1,970600,1,0
-78.26739833,35.05818228,26951,1,1,970702,1,0
-78.35200516,35.05131514,12300,0,1,970600,1,0
-78.27663497,35.05784345,89066,1,1,970702,1,0
-78.27464767,35.05805339,73543,1,1,970702,1,0
-78.25884992,35.05523605,95000,0,1,970702,1,0
-78.35249213,35.05112264,37137,1,1,970600,1,0
-78.26611758,35.05047152,1953,0,3,970702,1,0
-78.26483975,35.05811032,70278,1,1,970702,1,0
-78.32290509,35.05103958,142837,1,1,970702,2,0
-78.33735785,35.06307887,195592,1,1,970600,1,0
-78.26422523,35.05807736,42442,1,1,970702,1,0
-78.35426679,35.05092761,68537,1,1,970600,1,0
-78.33871801,35.06289403,230325,0,2,970600,1,0
-78.35177779,35.05088953,34722,1,1,970600,1,0
-78.35232452,35.05072797,22214,1,1,970600,1,0
-78.30275244,35.05045901,117042,1,1,970702,2,0
-78.27593049,35.05771492,68569,1,1,970702,1,0
-78.35360832,35.0501052,57710,1,1,970600,1,0
-78.35640728,35.05053396,15006,1,1,970600,1,0
-78.35151708,35.05045753,23957,1,1,970600,1,0
-78.34897496,35.05041886,48215,1,1,970600,1,0
-78.26663459,35.05758611,7541,0,1,970702,1,0
-78.35546306,35.05034365,90520,1,1,970600,1,0
-78.27515885,35.05745436,83171,1,1,970702,1,0
-78.30308848,35.05743044,126007,1,1,970702,2,0
-78.35315288,35.05038332,53705,1,1,970600,1,0
-78.35430034,35.05013275,48812,1,1,970600,1,0
-78.267667,35.05738237,36570,1,1,970702,1,0
-78.26444956,35.05741006,18332,1,1,970702,1,0
-78.31413939,35.06232707,258287,1,1,970702,2,0
-78.35602148,35.05004706,49700,1,1,970600,1,0
-78.3530088,35.05003884,47739,1,1,970600,1,0
-78.31415566,35.05496385,48852,0,1,970702,2,0
-78.33436536,35.06224652,46508,1,1,970600,1,0
-78.3512868,35.04992635,48050,1,1,970600,1,0
-78.35631012,35.04989253,28913,1,1,970600,1,0
-78.33117814,35.06206,38009,1,1,970600,1,0
-78.33397965,35.06219829,64225,1,1,970600,1,0
-78.3335735,35.06216866,45889,1,1,970600,1,0
-78.33315865,35.06214095,43717,1,1,970600,1,0
-78.33162081,35.06213304,53541,1,1,970600,1,0
-78.32247673,35.04970416,54341,1,1,970702,2,0
-78.33275833,35.06212134,67350,1,1,970600,1,0
-78.33200573,35.06213034,53759,1,1,970600,1,0
-78.35033,35.04968093,33598,1,1,970600,1,0
-78.2638271,35.05730459,72527,1,1,970702,1,0
-78.26602742,35.05724965,19028,1,1,970702,1,0
-78.33925807,35.06880332,74485,1,1,970600,1,0
-78.30175323,35.06892141,39881,1,1,970702,2,0
-78.30128448,35.06906219,40574,1,1,970702,2,0
-78.29096854,35.06876203,57928,1,1,970702,2,0
-78.32565272,35.06864522,175886,1,1,970702,2,0
-78.33909032,35.06830959,33351,1,1,970600,1,0
-78.32810498,35.06530044,42271,1,1,970600,1,0
-78.33904082,35.06770972,44026,1,1,970600,1,0
-78.33841929,35.06749654,11448,0,3,970600,1,0
-78.32650833,35.06777816,81058,1,1,970702,2,0
-78.30202537,35.06550367,104258,1,1,970702,2,0
-78.35285967,35.04966045,40303,1,1,970600,1,0
-78.26456588,35.05707956,79766,1,1,970702,1,0
-78.35109154,35.04950429,34650,1,1,970600,1,0
-78.3494141,35.04946881,35761,1,1,970600,1,0
-78.35182785,35.04947934,49081,1,1,970600,1,0
-78.35585026,35.04930369,119765,1,1,970600,1,0
-78.26391376,35.05704592,2900,0,1,970702,1,0
-78.3527076,35.04927923,31247,1,1,970600,1,0
-78.35353444,35.0491565,35842,1,1,970600,1,0
-78.35087317,35.04915002,181463,1,1,970600,1,0
-78.26612395,35.05698556,18146,1,1,970702,1,0
-78.3347513,35.06170354,105555,1,1,970600,1,0
-78.29012271,35.0488292,75457,1,1,970702,1,0
-78.33402626,35.06143661,101605,1,1,970600,1,0
-78.35409295,35.04886882,26710,1,1,970600,1,0
-78.33365875,35.06140603,117642,1,1,970600,1,0
-78.35257612,35.04889462,24614,1,1,970600,1,0
-78.35547422,35.04881826,41488,1,1,970600,1,0
-78.33109647,35.06140873,117491,1,1,970600,1,0
-78.33146859,35.06140279,61389,1,1,970600,1,0
-78.33329733,35.06138966,97569,1,1,970600,1,0
-78.3219815,35.04858646,67783,1,1,970702,2,0
-78.33221011,35.06138734,119125,1,1,970600,1,0
-78.26468096,35.05675256,48014,1,1,970702,1,0
-78.33293747,35.06138079,79466,1,1,970600,1,0
-78.33257259,35.06138035,101119,1,1,970600,1,0
-78.35447535,35.04639122,559294,1,1,970600,1,0
-78.28947124,35.0484431,13467,0,1,970702,1,0
-78.29024495,35.04844578,136173,1,1,970702,1,0
-78.35250739,35.0484421,32022,1,1,970600,1,0
-78.3420253,35.05688228,192563,1,1,970600,1,0
-78.33473858,35.06110011,92127,1,1,970600,1,0
-78.32183836,35.04829239,42318,1,1,970702,2,0
-78.3302032,35.06089666,214200,1,1,970600,1,0
-78.3307389,35.0608893,89029,1,1,970600,1,0
-78.33128684,35.06088251,182585,1,1,970600,1,0
-78.33220117,35.06086682,84598,1,1,970600,1,0
-78.35088796,35.04841671,37228,1,1,970600,1,0
-78.3340108,35.06086227,109109,1,1,970600,1,0
-78.35749899,35.04670927,274472,1,1,970600,1,0
-78.3332857,35.06085564,93942,1,1,970600,1,0
-78.33364608,35.06085466,77812,1,1,970600,1,0
-78.30588358,35.04386287,38247,0,1,970702,2,0
-78.26806071,35.05619428,16050,1,1,970702,1,0
-78.34992559,35.04815868,79872,1,1,970600,1,0
-78.32738689,35.04796047,48714,1,1,970702,2,0
-78.30548004,35.06016047,44421,1,1,970702,2,0
-78.32155701,35.04770291,51562,1,1,970702,2,0
-78.26189592,35.05571494,194851,1,1,970702,1,0
-78.3337406,35.06018176,18251,1,1,970600,1,0
-78.32141277,35.04740562,90928,1,1,970702,2,0
-78.27542571,35.05920066,15334,1,1,970702,1,0
-78.26652809,35.05579433,35852,1,1,970702,1,0
-78.35092303,35.04759422,42149,1,1,970600,1,0
-78.32669525,35.04731407,94616,1,1,970702,2,0
-78.32636108,35.04730604,95979,1,1,970702,2,0
-78.2681874,35.05581356,78275,1,1,970702,1,0
-78.30659052,35.04713566,198893,1,1,970702,2,0
-78.32931229,35.05980565,84302,1,1,970600,1,0
-78.32501724,35.04727543,73877,1,1,970702,2,0
-78.32972061,35.05979473,87387,1,1,970600,1,0
-78.32468198,35.04726882,94105,1,1,970702,2,0
-78.32434987,35.04726043,115984,1,1,970702,2,0
-78.32401582,35.04725235,56861,1,1,970702,2,0
-78.33012642,35.05978809,85548,1,1,970600,1,0
-78.33053095,35.05977662,13663,0,1,970600,1,0
-78.32367921,35.0472418,28917,1,1,970702,2,0
-78.32334418,35.04723539,87616,1,1,970702,2,0
-78.26666267,35.05539853,75684,1,1,970702,1,0
-78.32300981,35.04722716,74660,1,1,970702,2,0
-78.33133557,35.05975084,89219,1,1,970600,1,0
-78.33174697,35.05974248,86052,1,1,970600,1,0
-78.32267735,35.04722037,83592,1,1,970702,2,0
-78.26730412,35.05561125,52583,1,1,970702,1,0
-78.33214566,35.05973605,89255,1,1,970600,1,0
-78.33254016,35.05973051,90733,1,1,970600,1,0
-78.26683627,35.0467493,121310,1,1,970702,1,0
-78.32814099,35.04711044,40215,1,1,970600,1,0
-78.35096124,35.04709286,41412,1,1,970600,1,0
-78.32862344,35.04672115,94601,1,1,970600,1,0
-78.32896025,35.04670881,70125,1,1,970600,1,0
-78.27061478,35.04625616,129998,1,1,970702,1,0
-78.27124713,35.0384871,36710,1,1,970702,1,0
-78.2716907,35.03842654,65374,1,1,970702,1,0
-78.34140736,35.03882529,214616,1,1,970600,1,0
-78.3438514,35.03879981,267540,1,1,970600,1,0
-78.31908066,35.03854561,14563,0,1,970702,2,0
-78.27294097,35.03836501,50531,1,1,970702,1,0
-78.25158468,35.03813142,116032,1,1,970702,1,0
-78.35770565,35.03849656,116811,1,1,970600,2,0
-78.27549136,35.0378035,97804,1,1,970702,1,0
-78.3401425,35.03860219,180650,1,1,970600,1,0
-78.34131438,35.03847693,282210,1,1,970600,1,0
-78.33801034,35.03813569,343865,1,1,970600,1,0
-78.34150432,35.03750002,357100,1,1,970600,1,0
-78.34350383,35.03845635,220310,1,1,970600,1,0
-78.34438695,35.03837506,274708,1,1,970600,1,0
-78.34104653,35.03819716,181299,1,1,970600,1,0
-78.32797114,35.03739003,75345,0,2,970600,1,0
-78.31832528,35.03794599,135168,0,2,970702,2,0
-78.27231235,35.03769799,36658,1,1,970702,1,0
-78.32595502,35.03719188,60159,1,1,970702,2,0
-78.27314642,35.03766276,13800,0,1,970702,1,0
-78.27398071,35.03762767,30605,1,1,970702,1,0
-78.27439765,35.03761008,59816,1,1,970702,1,0
-78.34072741,35.0379523,235291,1,1,970600,1,0
-78.34302085,35.03796788,199719,1,1,970600,1,0
-78.33975546,35.03787472,244464,1,1,970600,1,0
-78.32331103,35.03770585,24580,0,1,970702,2,0
-78.32996283,35.04666524,91053,1,1,970600,1,0
-78.32685335,35.03791069,143727,1,1,970702,2,0
-78.31790321,35.03766601,377324,0,2,970702,2,0
-78.27090257,35.03753399,43862,1,1,970702,1,0
-78.33587849,35.03772492,94607,1,1,970600,1,0
-78.33846499,35.03772293,204125,1,1,970600,1,0
-78.29550459,35.03204382,61414,0,1,970702,1,0
-78.34047861,35.03767393,209048,1,1,970600,1,0
-78.32676777,35.0368754,89396,1,1,970702,2,0
-78.33758178,35.03760082,55411,1,1,970600,1,0
-78.33706173,35.03707801,55272,1,1,970600,1,0
-78.34359536,35.03759564,199485,1,1,970600,1,0
-78.27186471,35.03718233,41635,1,1,970702,1,0
-78.33890971,35.03752634,154405,1,1,970600,1,0
-78.27227922,35.03716687,48925,1,1,970702,1,0
-78.31769293,35.03707383,241534,1,1,970702,2,0
-78.25246907,35.03683656,104004,1,1,970702,4,0
-78.32701498,35.03760456,110226,1,1,970702,2,0
-78.27353071,35.03711523,51646,1,1,970702,1,0
-78.27092383,35.03714985,31548,1,1,970702,1,0
-78.34246554,35.03743031,168527,1,1,970600,1,0
-78.34026525,35.03740198,195710,1,1,970600,1,0
-78.33932793,35.03732315,191471,1,1,970600,1,0
-78.25204484,35.03654365,110955,1,1,970702,4,0
-78.34333601,35.03733991,207141,1,1,970600,1,0
-78.3242692,35.03682428,58239,1,1,970702,2,0
-78.34004835,35.03712971,181417,1,1,970600,1,0
-78.34308296,35.03708635,150757,1,1,970600,1,0
-78.33734902,35.03693182,71602,1,1,970600,1,0
-78.33901248,35.03693055,250740,1,1,970600,1,0
-78.32779641,35.03679608,138307,0,2,970600,1,0
-78.27140481,35.03651336,25934,1,1,970702,1,0
-78.34192845,35.03690034,198836,1,1,970600,1,0
-78.27182251,35.03649313,13750,1,1,970702,1,0
-78.33982907,35.03685301,177439,1,1,970600,1,0
-78.27223918,35.03647478,30497,1,1,970702,1,0
-78.33762879,35.03678372,97323,1,1,970600,1,0
-78.27265477,35.03645987,36125,1,1,970702,1,0
-78.34283525,35.03683623,143392,1,1,970600,1,0
-78.31506815,35.03569899,37979,1,1,970702,2,0
-78.32351171,35.03655652,134515,1,1,970702,2,0
-78.34165891,35.0366372,298893,1,1,970600,1,0
-78.33814605,35.0365044,132347,1,1,970600,1,0
-78.34258928,35.03659126,191131,1,1,970600,1,0
-78.31731299,35.03632699,155499,1,1,970702,2,0
-78.32792824,35.0365383,76638,1,1,970600,1,0
-78.3384661,35.03633296,176833,1,1,970600,1,0
-78.32799901,35.03627481,62599,1,1,970600,1,0
-78.36632624,35.03633932,56333,1,1,970600,2,0
-78.32675856,35.03643932,68260,1,1,970702,2,0
-78.34138883,35.03637405,211738,1,1,970600,1,0
-78.27191997,35.03604741,32481,1,1,970702,1,0
-78.34234168,35.03634804,214329,1,1,970600,1,0
-78.26142907,35.03558602,119940,1,1,970702,1,0
-78.33874749,35.03618334,82993,1,1,970600,1,0
-78.27596905,35.03563446,69302,1,1,970702,1,0
-78.33903016,35.03603704,122084,1,1,970600,1,0
-78.31769282,35.03606005,43332,1,1,970702,2,0
-78.34085671,35.03610087,203866,1,1,970600,1,0
-78.33932584,35.03589045,94402,1,1,970600,1,0
-78.31796875,35.03586613,75413,1,1,970702,2,0
-78.32674814,35.03594156,122865,1,1,970702,2,0
-78.36330682,35.03586683,98384,1,1,970600,2,0
-78.362453,35.03580951,70525,1,1,970600,2,0
-78.27093027,35.03556985,59034,1,1,970702,1,0
-78.2714045,35.03554788,53191,1,1,970702,1,0
-78.31163194,35.03570682,32454,1,1,970702,2,0
-78.31824623,35.03566908,55791,1,1,970702,2,0
-78.27190291,35.03552436,44162,1,1,970702,1,0
-78.27289047,35.03547775,41765,1,1,970702,1,0
-78.3185279,35.03547213,59581,1,1,970702,2,0
-78.35375874,35.03563253,114856,1,1,970600,1,0
-78.34009961,35.03549435,282033,1,1,970600,1,0
-78.32674,35.03552406,35760,0,1,970702,2,0
-78.31850672,35.03521612,27994,1,1,970702,2,0
-78.3187074,35.03505756,88688,1,1,970702,2,0
-78.27257769,35.03505678,63454,0,2,970702,1,0
-78.30118084,35.03516012,100545,1,1,970702,1,0
-78.3615019,35.03569378,64182,1,1,970600,2,0
-78.34170261,35.03555688,42193,1,1,970600,1,0
-78.32801409,35.03493438,65614,0,1,970600,1,0
-78.35922678,35.03552619,74690,1,1,970600,2,0
-78.35329291,35.0354096,145944,1,1,970600,1,0
-78.34085659,35.03536406,136384,1,1,970600,1,0
-78.36562139,35.03544252,51010,1,1,970600,2,0
-78.35838321,35.03554431,38792,1,1,970600,2,0
-78.31387413,35.03506922,82720,1,1,970702,2,0
-78.36155618,35.03541737,87773,1,1,970600,2,0
-78.35757036,35.03542441,37238,1,1,970600,2,0
-78.34813744,35.03074974,151686,1,1,970600,1,0
-78.3493129,35.0309954,121138,1,1,970600,1,0
-78.33030682,35.04665288,68258,1,1,970600,1,0
-78.31976153,35.03110427,129879,1,1,970702,2,0
-78.32805757,35.03114738,51472,1,1,970600,1,0
-78.32715468,35.04675693,99194,1,1,970702,2,0
-78.32812349,35.04667108,87361,1,1,970600,1,0
-78.32667447,35.04660694,124466,1,1,970702,2,0
-78.32634205,35.04659719,123748,1,1,970702,2,0
-78.35257779,35.04680326,139836,1,1,970600,1,0
-78.32583899,35.04658331,130976,1,1,970702,2,0
-78.32533587,35.04656712,138493,1,1,970702,2,0
-78.27011967,35.03052791,142723,1,1,970702,4,0
-78.35158855,35.04677219,29708,1,1,970600,1,0
-78.32499989,35.0465571,74139,1,1,970702,2,0
-78.3500909,35.03086244,111630,1,1,970600,1,0
-78.31477445,35.0300469,23019,0,1,970702,2,0
-78.3217564,35.03079962,81728,1,1,970702,2,0
-78.3188626,35.03083925,174034,1,1,970702,2,0
-78.33217998,35.04656084,76693,1,1,970600,1,0
-78.35151506,35.03099173,73084,1,1,970600,2,0
-78.32233078,35.04649506,95570,1,1,970702,2,0
-78.32180154,35.0466137,78950,1,1,970702,2,0
-78.2392564,35.04131819,37623,1,1,970702,1,0
-78.31975371,35.03087873,145171,1,1,970702,2,0
-78.32806105,35.03087327,81200,1,1,970600,1,0
-78.32000309,35.03069559,140984,1,1,970702,2,0
-78.33371589,35.0464927,98815,1,1,970600,1,0
-78.30237828,35.0305079,24389,1,1,970702,1,0
-78.33405205,35.04648009,68265,1,1,970600,1,0
-78.30529821,35.0289264,38676,1,1,970702,1,0
-78.3349105,35.04643919,37498,1,1,970600,1,0
-78.32615558,35.03080231,44587,1,1,970702,2,0
-78.35093588,35.04645061,37097,1,1,970600,1,0
-78.32680567,35.03079561,68734,1,1,970702,2,0
-78.33644014,35.04636906,60936,1,1,970600,1,0
-78.36494361,35.03520725,125675,1,1,970600,2,0
-78.35522742,35.03451321,85441,1,1,970600,2,0
-78.34121733,35.03510929,198562,1,1,970600,1,0
-78.31901784,35.03057388,174034,1,1,970702,2,0
-78.31226645,35.03492525,73580,1,1,970702,2,0
-78.32195076,35.03051221,60358,1,1,970702,2,0
-78.27026861,35.03021169,30882,1,1,970702,4,0
-78.3267309,35.03511212,25008,0,1,970702,2,0
-78.36415416,35.03486726,25821,1,1,970600,2,0
-78.35259073,35.04639435,42418,1,1,970600,1,0
-78.32010728,35.03043533,128730,0,1,970702,2,0
-78.35168494,35.04636095,24637,1,1,970600,1,0
-78.32806794,35.03059843,141893,1,1,970600,1,0
-78.35761719,35.03515707,50212,1,1,970600,2,0
-78.36020181,35.03514273,36753,1,1,970600,2,0
-78.32680018,35.03052032,95213,1,1,970702,2,0
-78.27203088,35.03459052,68444,1,1,970702,1,0
-78.27246633,35.03456938,43224,1,1,970702,1,0
-78.31915546,35.03031898,160111,1,1,970702,2,0
-78.35953271,35.03506698,67400,1,1,970600,2,0
-78.34960796,35.0301497,260765,1,1,970600,1,0
-78.32307064,35.0299988,197658,1,1,970702,2,0
-78.32806768,35.03032389,68296,1,1,970600,1,0
-78.32022482,35.03016216,152544,1,1,970702,2,0
-78.35912872,35.03502028,36652,1,1,970600,2,0
-78.30945229,35.0297537,90516,1,1,970702,1,0
-78.35876196,35.03496294,178016,1,1,970600,2,0
-78.32532948,35.04602178,11150,0,1,970702,2,0
-78.35106757,35.03025699,194044,1,1,970600,2,0
-78.3192924,35.03006535,155278,1,1,970702,2,0
-78.27333429,35.0345273,38372,1,1,970702,1,0
-78.35790013,35.04313781,86227,1,1,970600,1,0
-78.32481862,35.0460076,83340,1,1,970702,2,0
-78.32398181,35.04598428,32989,1,1,970702,2,0
-78.36246917,35.03503686,49886,1,1,970600,2,0
-78.32865352,35.04590324,65087,1,1,970600,1,0
-78.35381257,35.02881702,243631,1,1,970600,2,0
-78.31189008,35.03470558,66198,1,1,970702,2,0
-78.32360068,35.0459595,52111,1,1,970702,2,0
-78.27376718,35.03450526,39368,1,1,970702,1,0
-78.32036616,35.02989891,139507,1,1,970702,2,0
-78.26586239,35.0343442,137977,1,1,970702,1,0
-78.25011191,35.02943828,163758,1,1,970702,4,0
-78.35492043,35.04292466,39776,1,1,970600,1,0
-78.35821842,35.04306809,98746,1,1,970600,1,0
-78.3620725,35.03500201,40620,1,1,970600,2,0
-78.32807277,35.03004862,49641,1,1,970600,1,0
-78.35840253,35.03489128,103030,1,1,970600,2,0
-78.30148046,35.03459641,107157,1,1,970702,1,0
-78.3598912,35.04288601,1082005,0,2,970600,1,0
-78.32144227,35.04605861,93440,1,1,970702,2,0
-78.35662816,35.02870976,169268,1,1,970600,2,0
-78.32672476,35.0348242,73925,1,1,970702,2,0
-78.32217913,35.02988368,94016,1,1,970702,2,0
-78.26328733,35.0342608,81524,1,1,970702,4,0
-78.35872354,35.04295267,66112,1,1,970600,1,0
-78.35788143,35.03478919,95453,1,1,970600,2,0
-78.35059916,35.0429008,42423,1,1,970600,1,0
-78.31055306,35.04242435,110170,1,1,970702,2,0
-78.35275359,35.04601861,134252,1,1,970600,1,0
-78.36102375,35.03462698,14050,0,1,970600,2,0
-78.32356723,35.02956565,241224,1,1,970702,2,0
-78.3510236,35.04601127,26839,1,1,970600,1,0
-78.31249971,35.02968179,131157,1,1,970702,1,0
-78.35746626,35.03469026,43216,1,1,970600,2,0
-78.24438021,35.03407634,149829,1,1,970702,4,0
-78.31282199,35.03443075,81246,1,1,970702,2,0
-78.32047541,35.02960599,139627,1,1,970702,2,0
-78.3280743,35.02977326,72068,1,1,970600,1,0
-78.32671843,35.03461859,80790,1,1,970702,2,0
-78.32612783,35.02942869,27806,0,1,970702,2,0
-78.2953305,35.04245747,81431,1,1,970702,1,0
-78.32678355,35.02969569,90594,0,2,970702,2,0
-78.32225384,35.02961912,89046,1,1,970702,2,0
-78.31721352,35.04552461,142906,1,1,970702,2,0
-78.36039001,35.03447762,62390,1,1,970600,2,0
-78.3563816,35.04260694,38210,1,1,970600,1,0
-78.32135823,35.0457871,100056,1,1,970702,2,0
-78.31956663,35.02955679,167458,1,1,970702,2,0
-78.2469019,35.04490963,733,0,1,970702,1,0
-78.31134666,35.03434713,79180,1,1,970702,1,0
-78.36238755,35.03463748,18662,0,1,970600,2,0
-78.31261271,35.03432216,11104,1,1,970702,2,0
-78.32014564,35.02836043,139677,1,1,970702,2,0
-78.36199155,35.03463876,11277,1,1,970600,2,0
-78.34262382,35.03425352,155469,1,1,970600,1,0
-78.32807824,35.02949894,66888,1,1,970600,1,0
-78.3616245,35.03443975,11300,0,1,970600,2,0
-78.31244146,35.02934946,126968,1,1,970702,1,0
-78.31242178,35.03423621,36666,1,1,970702,2,0
-78.35203338,35.04556693,31573,1,1,970600,1,0
-78.31084929,35.03406016,189772,0,2,970702,1,0
-78.32062197,35.02911231,163447,1,1,970702,2,0
-78.35976593,35.03440529,38123,1,1,970600,2,0
-78.3253659,35.02937703,104883,1,1,970702,2,0
-78.24041436,35.03900629,372327,1,1,970702,4,0
-78.32233743,35.02935393,131661,1,1,970702,2,0
-78.32671512,35.03441828,61168,1,1,970702,2,0
-78.36532353,35.04552422,166001,1,1,970600,2,0
-78.27198339,35.03395908,46406,1,1,970702,1,0
-78.31970527,35.02930069,144874,1,1,970702,2,0
-78.27241892,35.03393682,40837,1,1,970702,1,0
-78.27285449,35.03391515,15200,0,1,970702,1,0
-78.35346926,35.04550959,35319,1,1,970600,1,0
-78.35735662,35.04240463,26386,1,1,970600,1,0
-78.31302926,35.03397076,29555,1,1,970702,2,0
-78.33411688,35.02606198,7708277,0,3,970600,1,1
-78.35917368,35.03437532,13600,1,1,970600,2,0
-78.34951842,35.02925166,89444,1,1,970600,1,0
-78.31477771,35.02876386,35729,0,3,970702,2,0
-78.31223183,35.03409812,69765,1,1,970702,1,0
-78.27372138,35.03387125,31438,1,1,970702,1,0
-78.34308442,35.03409279,297883,1,1,970600,1,0
-78.32693709,35.04537149,103351,1,1,970702,2,0
-78.32808302,35.02922454,68859,1,1,970600,1,0
-78.31768036,35.03376467,28673,1,1,970702,2,0
-78.29427795,35.04112023,151173,1,1,970702,1,0
-78.32808786,35.0340161,16947,1,1,970600,1,0
-78.31984374,35.02904317,136353,1,1,970702,2,0
-78.32241388,35.02908786,96008,1,1,970702,2,0
-78.32161409,35.03290266,59952,1,1,970702,2,1
-78.32670868,35.03421412,71730,1,1,970702,2,0
